,Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
MP_IV0121-12540-1,MP,1,-8.73E-19,4.24E-19,0.539806,0.0214645,-0.0280338,-0.0736059,-0.0926325,0.10443,-0.0104974,0.0404827,0.0592349,0.0202272,-0.0139804,-0.00718524,0.000424941,0.0285835,0.00195369,-0.0136586,0.00768387,0.00814527,-0.0163794,0.0292724,0.00802218,0.0136526,0.00389311,0.000412575,0.00613476,0.00483987,0.00567466,-0.00756248,0.00858531,-0.00133064,-0.0129797,0.000440261,0.0125622,0.000648925,-0.00230717,0.0151945,-0.0101767,0.00993733,-0.00159372,0.00507319,-0.00253366,0.00177027,0.00622361,0.00263391,0.0101684,0.00404959,-0.00272033,-0.00821384,-0.00271371,-0.00232895,-0.00106535,-0.00259426,0.0063291,-0.00118977,-0.00119789,0.0122549,0.00738323,-0.00383981,-0.000970538,-0.00418501,-0.0091035,0.0019811,-0.00212571,-0.00320192,-0.00715908,0.0023667,-0.00168394,0.0080785,-0.00218912,0.00386717,0.00272386,0.00625225,0.000391929,0.000570419,-0.000177309,-0.00284645,0.000702268,-0.000920026,0.000812982,-0.00498485,0.005006,0.00305435,4.68E-05,-0.00107079,0.00187675,-0.000478098,-0.000118855,0.00359908,0.00291595,0.000234416,0.000382888,0.00355093,0.00239951,-0.000438823,0.000915433,0.000237221,0.00146987,0.00131296,0.00065576,-0.000446013,0.000817944,-0.00166044,0.000466998,-0.00341201,0.000112044,-9.17E-05,0.000847653,0.000284385,0.00162963,-0.000390735,-0.00153937,0.00268764,-0.000898572,-0.000236882,0.00131918,-0.00176064,-0.000302014,0.0704313
MP_IV0130-12544-2,MP,1,1.87E-18,1.58E-19,0.411707,0.0171981,-0.0104065,-0.0485534,-0.0670792,0.104939,-1.87E-05,0.0270126,0.0685293,0.0137445,-0.0124503,-0.0151464,-0.0214516,0.03205,0.000280861,-0.00148205,0.018047,0.00919011,-0.00673127,0.00337553,0.00842202,0.0140465,0.00247805,-0.0126558,0.00192032,0.00531907,-0.00826117,0.0114486,0.00553294,0.00558143,0.00217223,-0.00268204,0.0055548,0.00258891,0.00299199,-0.0114586,0.00274407,0.00262772,-0.0106297,-0.000801343,0.00812309,0.00332515,-0.000660257,0.0153171,-0.00359714,0.0020579,0.00114274,3.36E-05,0.00328664,0.00108953,0.00301027,-0.00194493,0.00415568,0.000810783,-0.000973768,-0.00161684,0.000397339,-0.00108586,-0.00288199,-0.00572099,0.00710539,0.000101913,-0.00489494,-0.00053915,-0.00496067,0.00099232,-0.000372296,0.0049638,0.00172366,0.000585703,-0.00025631,0.00772737,0.00676803,-0.000304725,0.000772452,0.000249759,-0.00920647,0.00211973,0.000448098,0.000484386,-0.00220908,0.000937665,0.00124151,0.00116038,0.00700747,-0.00144577,0.000891461,0.000499777,0.00269113,-0.000501161,-0.000903746,-0.00318312,-0.00242875,-0.000933157,-6.55E-05,-0.0031653,-0.00010624,0.000452837,-0.000853561,0.000205307,0.000895451,-3.93E-05,-0.00102493,0.000672915,0.00254827,0.000221058,0.000933473,0.0015693,0.000939412,-0.00166906,-0.000479331,-0.000654537,-0.00143426,-0.000853659,-0.000954071,-0.0012933,-0.00199862,0.074832
MP_IV0134-12546-2,MP,1,2.2E-18,2.02E-18,0.42505,0.0160953,-0.00286198,-0.0412353,-0.0790971,0.10757,-0.00872459,0.0281706,0.0539789,0.0113142,-0.00779864,-0.017374,-0.00234706,0.0356363,-0.00208806,-0.00128393,0.0148968,0.00594614,-0.00905621,0.0128999,0.00588989,0.0133585,0.00415545,-0.01446,0.00709986,0.00460784,-0.00454052,0.0093328,0.00744961,0.00631009,-0.00588524,0.0126025,0.00168299,0.00220889,0.00873455,-0.00100299,-0.0028787,0.00542533,-0.00167012,-0.0113645,0.00892596,0.000168782,-0.00433895,0.00269621,-0.00171701,0.00446496,-0.00517715,0.00350171,-0.0011566,0.000430267,0.00189275,0.00930082,0.00665213,0.00315178,-0.00106757,0.00233823,-0.00386213,0.000752343,0.00339786,-0.00357987,0.00346512,5.02E-05,0.000728504,0.00224933,0.00940255,-0.00107634,-0.000655727,-0.00591505,-0.00479577,0.000917031,-0.0021264,-0.00267927,0.000108542,-0.000548622,-0.000429573,0.00382858,0.00713382,-0.00163512,-0.000171397,0.00271416,0.00115268,-3.08E-05,-0.00134935,0.000651167,-0.00662978,0.00130165,-0.00011452,0.00295155,-0.00390239,0.00219527,0.000997231,0.00142197,-0.00120214,-0.00106112,0.000212847,0.00056814,0.00393786,0.000918954,0.00095997,0.00111359,0.00132117,-9.57E-05,0.000265897,-0.00119419,-0.00111192,-0.000610836,-0.000186238,-0.00152684,0.000113111,-1.04E-05,-0.000166779,-0.00166595,-0.000175298,0.00180282,0.00148973,0.00152381,0.00113917,0.074648
MP_IV0154-12556-2,MP,1,5.49E-19,-1.09E-18,0.382263,0.0107576,-0.0340422,-0.0359381,-0.0762126,0.108946,0.000261134,0.0187861,0.0686484,0.0168527,-0.0164559,-0.00960125,-0.0221617,0.0314587,-0.00187446,0.00271723,0.0208651,0.00796984,-0.010285,0.00457707,0.0041592,0.0108413,-0.00097546,-0.00417816,-0.00309592,0.00879253,-0.00888653,0.0111331,0.00738749,0.00644066,0.00498308,-0.00389814,0.00576267,0.0015099,-0.00469579,-0.00334972,-0.000476065,0.00269654,-0.00855965,0.00887891,0.000916477,0.00334644,0.00284251,0.0139527,-0.00152875,0.00330973,0.00139828,-0.00708624,0.00357783,0.000531793,0.000147372,-0.00102105,0.00537908,-0.000343692,-0.0029158,0.00044187,0.00283854,-0.00137445,-0.003828,-0.000117782,-0.000111131,0.00181442,-0.00226534,0.00830109,-0.00680695,0.000896682,0.00110935,0.00206142,0.00256738,0.000847341,-0.00106588,-0.00168128,-0.00121233,0.00175716,0.000606631,0.00129614,-0.00657226,0.00216754,0.000685889,0.00292896,0.00856235,-0.00128907,0.000944169,0.00131726,0.0045444,-0.000407844,-0.000546723,-0.00253479,-0.00275737,0.000672297,-0.000650308,-0.00262811,-0.00031156,-0.00091139,-0.000826445,0.00279286,0.00234024,0.000388719,0.000287224,0.00398866,-8.08E-05,-0.000485539,0.000767514,0.000567478,-0.000776951,-0.00086328,0.000155029,-0.00309525,-0.00176694,0.000437356,-0.00199433,-0.00349986,-0.00178362,0.000898914,-8.93E-06,0.00100642,-0.000992711,0.0753799
MP_IV0363-13034-1,MP,1,1.66E-18,2.04E-20,0.55676,0.0263561,-0.0224706,-0.0754913,-0.0860054,0.0994811,-0.00887206,0.0195065,0.0451689,0.0147111,-0.0119855,0.0230733,0.0153228,0.02907,-0.00240738,-0.0253105,0.0101057,0.00422373,-0.00704003,0.0141254,0.00424028,0.0131746,-0.00454769,0.0103829,0.00446307,0.00601234,0.00673705,-0.0021293,-0.00073312,0.00084471,-0.00577435,-0.00781897,0.0146059,-0.00193635,-0.00107594,0.00445518,0.00625278,0.0041467,-0.00449894,0.00787154,-0.00985319,0.00338215,0.00173153,0.00315258,-0.00408423,0.00279875,0.00199461,0.00518752,0.00546957,0.00130678,0.000568732,-0.00617618,0.000883435,-0.00138131,-0.001281,-0.00133027,0.00512607,0.000499944,0.00190716,0.00467315,0.00083331,-0.000348443,-0.000517305,-0.00360928,-0.000464114,0.000266987,-0.00158271,-0.00305277,-0.00115911,0.000506787,-0.00111922,0.00243125,-0.00530476,0.00192581,0.00102238,0.00115403,0.00178173,0.000928742,0.000448304,0.00141952,0.000647452,5.21E-05,-0.000309909,-0.00225318,-0.00258456,0.000737991,-0.000170429,-0.00161157,0.0022106,0.00050075,-0.000836778,0.000993448,0.00307191,-0.000398432,1.26E-05,-0.000127343,-0.00156304,0.000567188,9.3E-05,-0.000404078,-0.000821771,0.000781605,-9.07E-05,0.000293046,0.00353826,6.23E-05,-4.31E-05,0.000637701,0.00132765,-0.000861382,-5.68E-05,-0.00189051,-0.00139455,-0.000416901,-0.00084998,-0.00150009,-0.000651001,0.0701986
MP_IV0365-13035-1,MP,1,1.06E-17,-7.48E-18,0.491164,0.0240844,-0.0231389,-0.0694521,-0.0870087,0.0938169,0.00382186,0.0377777,0.0770808,0.0130719,-0.0174352,-0.00742281,0.00951239,0.0229844,0.00577489,-0.0150606,0.00772087,0.00445651,-0.0136651,0.0230787,0.0126704,0.00911671,0.00746334,-0.00933498,0.00869482,-0.00266891,-0.00402415,-0.00449817,0.0081654,0.000989078,-0.00725793,0.01348,0.00272673,0.0030889,0.00436237,0.0209077,-0.00953859,0.00377801,0.00369247,-0.00504988,0.00464286,-0.00314403,0.00159242,-0.00750489,0.0126385,0.000282088,-0.000742327,-0.00158846,-0.00191099,-0.00242348,-6.96E-07,0.00412055,0.00051155,0.000544485,-0.000264856,0.0060672,-0.00307024,0.000215213,0.00139896,0.00167372,-0.00972301,0.00103219,0.00167419,0.00556304,0.00192551,0.000974586,0.00290041,0.00310488,0.00048144,0.00111005,0.0015704,-0.00373214,1.76E-05,0.00120498,0.00157721,-0.00227302,0.00189101,-9.47E-06,0.00228766,-0.00121478,0.00417212,0.00140121,0.00228992,0.000852514,0.00175108,-0.000427617,0.00106658,-0.000374366,0.00147864,0.000117944,0.00210409,-0.00252909,0.00230924,-0.000425973,0.000246936,-0.00166102,-0.000317668,7.12E-05,0.000552867,0.000218561,-0.000754665,0.000874856,0.000401024,-0.000394565,0.00129902,-0.000223233,0.00105483,-0.000556351,0.00156508,-0.000482579,-0.000648299,-0.00010471,-0.00271433,7.1E-05,0.000301509,-0.001286,-0.00230202,0.0716825
MP_IV0367-13036-1,MP,1,9.04E-19,1.97E-18,0.459904,0.0203133,-0.00310347,-0.0677277,-0.0820986,0.111847,-0.00189131,0.0261709,0.0642657,0.0116598,-0.000271622,-0.0167239,-0.0123537,0.0315825,0.00269386,-0.00152893,0.0121086,0.00916238,-0.00729809,0.0129744,0.00508635,0.0165023,0.00744441,-0.0201301,0.00231286,0.00441161,-0.00383423,0.0028802,0.00380359,0.00510206,-0.00718138,0.0163849,0.00357092,0.00711385,0.00622134,0.00125502,-0.0046467,0.00626563,5.98E-05,-0.0141856,0.00856835,-0.000318134,-0.00353963,0.000614663,0.00253514,0.00253126,-0.00437171,0.0053781,-0.00131403,-0.00025029,0.000852098,0.00810606,0.00763779,0.00555219,0.000811887,0.00219035,-0.00934961,0.00340464,0.00218835,-0.00184793,-0.00117783,0.00183348,0.00317139,0.00525129,0.0129144,-0.000109575,0.00081458,-0.00768647,-0.000162675,0.00101815,-0.00286099,-0.00760034,-0.00115374,4.01E-05,-0.00112709,0.0037414,0.00487932,0.000174081,0.000136718,0.004888,0.00507431,-0.000755975,-0.000724658,0.00112197,-0.00272202,-4.77E-05,-0.000193756,-0.00131707,-0.00197882,0.0021243,0.000620427,0.00246182,-0.00215271,-0.0013134,-0.00158718,0.00400699,0.00085918,0.000754582,0.0011911,0.00231937,0.00117445,0.00121738,0.00169726,0.00059742,-0.00117807,-7.34E-05,0.000580334,-0.00134602,-0.0014669,-0.000691617,-0.000537455,-0.00359842,-0.00134694,0.00140691,-0.00019953,-0.000852513,0.000884591,0.0735306
MP_IV0370-13037-2,MP,1,-1.89E-19,2.45E-18,0.405142,0.0189938,-0.0140068,-0.0396905,-0.0712185,0.108895,0.00125477,0.0221478,0.062603,0.0107599,-0.00199402,-0.0164189,-0.0185013,0.0358606,0.000926832,0.00421145,0.0207274,0.0103533,-0.00406698,0.00329351,0.00353326,0.0146149,0.00485206,-0.0122282,0.00068096,0.00528568,-0.00825071,0.0133529,0.0062884,0.00814815,0.00402404,-0.000862505,0.00392382,0.00386593,0.00290356,-0.0101456,0.00329036,0.00105694,-0.010722,0.000979196,0.00505949,0.00331954,0.000328924,0.0106317,-0.00424948,0.0052674,0.00275074,-0.000530221,0.00440355,0.00228785,0.00287865,-0.00130184,0.000677276,0.00117159,-0.00242964,-0.0044974,0.00421402,-0.00178925,-0.00211119,-0.00181068,0.00974397,0.000801966,-0.00236475,0.00311525,-0.00613173,0.000467639,0.000525252,0.00601155,0.00215874,0.000586936,8.32E-06,0.00553213,0.00487231,0.000734486,0.00218565,-0.00136239,-0.00893546,0.00301762,0.000158995,-6.21E-05,4.43E-05,0.00077536,0.000840643,0.00112203,0.00685586,-0.000205283,0.000475715,-0.00231336,0.000102711,-0.00067156,-0.000360783,-0.00409996,-0.0022486,1.8E-05,5.55E-05,-0.000137927,0.000320757,0.000404219,-0.00219726,8.78E-05,0.00281264,-0.000146852,-0.000193217,0.00335515,0.00264272,-0.000118979,0.00179538,0.00211842,-0.00119445,-0.000980916,-0.000153933,-0.00286826,-2.15E-05,0.000254971,-0.00028086,-0.000345301,-0.00280337,0.0750935
MP_IV0374-13039-2,MP,1,1.7E-18,3.91E-18,0.442401,0.00896496,-0.0133832,-0.041536,-0.0729574,0.100851,-0.00141957,0.0261081,0.0638863,0.0131077,-0.00738983,-0.0093132,-0.00439326,0.0307779,0.00240743,-0.00646244,0.0134166,0.0066661,-0.00574646,0.0134258,0.0100342,0.0124304,0.00333684,-0.0132368,0.00563388,0.0045853,-0.00457667,0.0020573,0.00408536,0.00567468,-0.00609365,0.00955735,0.00587271,0.00569005,0.00709217,0.000937022,-0.000624218,0.00206373,-0.000185187,-0.0119851,0.0118782,-0.00219247,-0.00341798,0.000603509,0.00467939,0.000446748,-0.00592026,0.00478828,-0.00453588,-0.000290761,0.0019557,0.00689,0.00261931,0.00279518,0.000719239,0.00202089,-0.00393865,0.0023559,0.00345172,-0.00219456,-0.000394358,0.000922815,-0.000140737,0.000464793,0.0092257,-0.00191834,0.000637447,-0.00567563,-0.000816883,-0.000250645,-0.00278036,-0.00416534,-0.00151358,0.000141358,-0.000982623,0.00309343,0.00488285,-0.00107119,-3.73E-05,0.00385869,0.00218131,-0.00145821,6.15E-05,-0.00151371,-0.00459194,-0.000462017,-0.00114121,0.000937854,-0.00374732,0.00178986,-7.05E-05,0.00294616,-0.00200942,-5.23E-05,-0.000155823,0.00352015,0.00199014,0.000204884,0.00123211,0.00236547,-0.000238284,5.9E-05,0.00189906,4.93E-05,-0.00180895,0.000471118,0.0012238,-0.002152,0.000191021,-0.000614832,-0.000708886,-0.00305753,-5.54E-05,0.000833582,-0.000172342,0.000684848,0.000251282,0.0742784
MP_IV0376-13040-2,MP,1,1.05E-17,-1.63E-18,0.455808,0.0277934,-0.0205996,-0.0269207,-0.0993234,0.103393,0.00318916,0.0277759,0.0581247,0.0154655,-0.00574456,-0.00884482,-0.0021285,0.0306224,0.00282821,-0.000811479,0.0140501,0.00858259,-0.00836734,0.0119713,0.0117615,0.0105248,0.00539725,-0.0143045,0.00158549,0.00463556,-0.00718519,0.00301467,0.00187549,0.00750788,-0.00349692,0.00806816,0.0068937,0.00427675,0.00916147,0.00168756,0.00290233,0.00201515,-0.00277358,-0.0146459,0.00887544,0.000896241,-0.00482284,0.00373809,0.000201775,0.00328752,-0.00277715,0.0108167,-0.00267899,-2.59E-05,0.0032913,0.00624773,0.0060223,0.00294622,0.00048026,0.00176321,-0.0042501,0.00139782,0.00268986,-0.00557315,0.00320251,-1.84E-05,-0.000589914,-0.00327767,0.0121472,-0.000973521,-0.000595108,-0.00308208,-0.00604898,0.00123694,-0.00105318,0.000591319,-3E-05,0.000885228,-7.58E-05,0.00440813,0.0045152,-0.00232237,-0.000940142,0.00189605,-0.0022841,0.000207914,-0.000350053,0.000740673,-0.00407524,0.000812926,0.000342621,0.00230588,-0.00023605,0.000428993,0.0014,0.00227271,0.000974642,-0.000676043,-0.000940764,0.000691983,0.00193331,0.000615184,0.00147444,0.000463644,-0.000899747,-0.000356097,0.00132056,5.06E-05,-0.00183481,0.000362378,-0.000284549,-0.00262992,0.00117625,4.39E-05,-0.000461091,-0.00102599,0.00100567,1.83E-05,0.00117951,-0.000519279,0.00107378,0.0734843
MW_12559,MW,1,-2.94E-18,9.23E-19,0.435498,0.0387816,-0.025866,-0.0481211,-0.0752924,0.109231,0.000530635,0.0274586,0.0632634,0.0113374,-0.00630829,-0.0191419,-0.00147593,0.0344285,-0.00125591,0.00124058,0.0151669,0.00524589,-0.0105676,0.0143468,0.0108914,0.0118768,0.00589874,-0.0151095,0.00947214,0.00274408,-0.00598176,0.00672669,0.00393241,0.00701331,-0.00482258,0.0137044,0.00486594,0.00441891,0.00677109,0.000111707,0.000126943,0.00127075,-0.00213875,-0.0157686,0.0139077,-0.00134036,-0.00432376,0.00589222,-0.00343662,0.00257832,-0.00355815,0.00576901,-0.00341556,-0.000946178,0.00272159,0.00854903,0.00639741,0.00443636,-0.00060934,-0.000450938,-0.00867559,0.000987331,0.00279052,-0.00395394,0.00534933,-0.00100103,-0.00129467,0.000932903,0.0111901,-0.00141145,-0.000900003,-0.00766586,-0.00579236,0.00049741,-5.34E-05,0.00272581,0.000442919,-0.000756393,0.000550798,0.00455108,0.00403256,-0.000562812,0.000721924,0.0021584,-0.00227348,0.000550323,-0.00208299,-0.00218875,-0.00615371,0.000635429,0.00121979,5.5E-05,-0.000724071,0.00170588,0.000231661,0.0049727,-0.00145048,-0.00128562,-0.000453642,0.00247329,0.00201313,0.00136116,0.00191339,-0.000845012,9.26E-06,-0.00016242,0.00117979,-0.00131554,-0.00210703,0.000263683,-0.000802152,-0.00154765,0.00117589,0.000314706,0.000357455,-0.00105179,0.00150404,0.00139106,0.000361142,0.000767939,0.00132842,0.0736732
MW_12561,MW,1,3.71E-19,-7.3E-19,0.43967,0.0343566,-0.0274886,-0.0507782,-0.0854401,0.126906,-0.0022867,0.0275477,0.0745667,0.013219,-0.0143916,-0.0156241,-0.0103322,0.04169,-0.00440302,-0.00443937,0.0125122,0.00370184,-0.00631803,0.021595,0.0166867,0.0153613,0.00287062,-0.0195864,0.00283271,0.00272367,-0.00831015,0.0109362,0.0107917,0.0105625,-0.00123257,0.0227434,0.00295277,-0.000353443,0.0115777,-0.00185024,0.000480974,0.00470027,-0.00741334,-0.0196764,0.0141656,-0.0010326,-0.00499585,0.00226166,-0.00342018,0.00447859,-0.00344879,0.00788587,0.00238549,-0.00199616,-0.000146853,0.00721043,0.00050818,0.00596633,0.00140514,0.00318905,-0.00956416,-0.000246725,0.00365359,0.00022852,0.0118433,-0.000304406,-0.00170616,-0.00128583,0.00777781,-0.000583369,-0.00168134,-0.00736244,-0.00933021,0.00194807,0.000674833,0.00560461,0.00783398,-0.00198476,9.49E-05,0.00467985,0.00529677,-0.00177551,-0.000673864,0.00396431,-0.00567554,0.00030653,-0.00176552,-0.00248263,-0.00834533,0.00147383,0.00311587,-0.00126585,-0.00288584,0.00145695,-0.000386595,0.00591307,-0.00108121,-0.000326864,-0.00016675,0.000255632,0.0045108,8.4E-05,0.00197883,-0.00109212,0.00131628,-0.000507096,-0.000211417,-0.000507596,-0.00225183,8E-05,-0.000395656,-0.0024131,0.00346285,0.00151082,0.000886237,-0.00210086,0.00355404,0.000740169,0.000676679,0.000297314,0.00080501,0.0732957
MW_12565,MW,1,2.29E-18,-1.34E-18,0.505992,0.0448977,-0.0207831,-0.0610164,-0.0778315,0.115676,0.000478043,0.0303868,0.0605514,0.0106189,-0.0137945,-0.0145428,0.0100068,0.0418794,0.000507278,-0.00805498,0.0119712,0.00396443,-0.0106132,0.0248331,0.00925477,0.0167171,0.00445702,-0.0147524,0.0125552,-0.000593334,-0.00166805,-0.00078925,0.00696415,0.00811458,-0.0142732,0.00193858,0.00708086,0.00115538,0.00926209,0.0208415,-0.007551,0.00629694,0.00270993,-0.00511957,0.00575243,-0.0040043,-0.00192827,-0.0147511,0.0131108,0.00231734,-0.00605078,0.00156075,-0.00231307,-0.00135072,-0.00156225,0.00440557,0.00285327,0.000605783,-0.00183647,0.00817744,0.000197944,0.001241,-6.99E-05,-0.0013941,-0.0152244,0.00327632,0.00391682,0.00712861,0.0098733,-0.000626489,2.34E-05,0.000466426,0.00566712,-0.00191291,0.000117582,-0.00974521,-0.0051986,0.000930265,-0.000594846,-0.00410058,0.00391485,-8.01E-05,5.13E-05,0.00387137,0.0100363,-0.00174528,-0.000718832,0.00229845,-0.00142003,-0.00330507,8.11E-05,-0.00323637,0.000945941,0.000860717,-0.00074223,-0.0015884,-0.00126841,-0.000738047,0.000472565,-0.000498889,-0.00770638,0.000157262,-0.00119875,0.00174324,0.0021071,-3.07E-05,-0.000661075,0.00346961,9.26E-05,-0.000262536,0.00105631,0.000388886,-0.00167622,-0.000625862,-1.72E-05,0.000111438,-0.00200604,-0.00123525,0.000248045,-0.00231304,-0.00239153,0.0714356
MW_12567,MW,1,-7.5E-19,2.96E-19,0.389702,0.0234877,-0.0209446,-0.0360392,-0.0790848,0.110618,-0.00214204,0.0196194,0.065351,0.0104355,-0.0132625,-0.0109152,-0.00863203,0.0266652,0.00394397,0.0144129,0.0216674,0.00606851,-0.00787261,0.0022217,0.00613701,0.0148878,0.00124699,-0.0123349,0.00466119,0.00407071,-0.00975091,0.0226684,0.00724209,0.00670781,0.00376942,-0.00246593,0.00301601,0.00138865,0.00204866,-0.0105289,0.005744,0.00485792,-0.00725426,0.00471645,0.00322797,0.00170614,-0.00166966,0.0135721,-0.00197463,0.00205859,0.00231206,-0.00118617,0.00541165,0.000696926,0.00371705,-0.00529463,0.000956864,0.000405291,-0.00196966,-0.00603883,0.00650827,-0.00282673,-0.00180241,0.000137802,0.00556955,0.0020527,-0.00209081,0.00574123,-0.011257,-0.000754811,0.000138608,0.00494395,0.000481972,-0.000626025,-9.3E-05,0.00446906,0.00672033,0.000280366,-0.000759594,-0.0011796,-0.00682021,0.000546927,0.0010518,0.000328476,0.000705708,0.000671973,0.00107924,-0.000766172,0.00477312,-0.000514461,1.91E-05,-0.00132915,0.00444589,-0.000490587,-0.000248044,-0.00199484,0.000354894,-0.000155762,0.00137532,-0.00171949,-0.000188735,0.00050796,-0.000964775,0.00049932,0.00173897,-0.0010428,0.000350851,-0.00172758,0.00228401,-0.000604928,0.0012745,0.00109926,0.000711522,-0.00175643,-0.00085569,0.000932105,-0.00125155,9.57E-06,-0.000204115,-0.00155757,-0.00126515,0.0749765
MW_12568,MW,1,-2.06E-18,-2.42E-18,0.396155,0.0272646,-0.0389367,-0.0423055,-0.076075,0.0963962,0.00477489,0.0270752,0.0758838,0.00877231,-0.018481,-0.00509402,-0.0124751,0.0318418,0.00255338,-0.00466937,0.00968323,0.00499498,-0.0140455,0.016735,0.0178724,0.0082553,0.00532816,-0.0111112,-0.0012044,0.00378918,-0.00703781,0.0135866,0.00318281,0.00757072,-0.00263165,0.00793561,0.0060658,0.000969369,0.00388633,-0.00313463,0.0043995,0.00299846,-0.00378088,-0.00680025,0.00528669,-0.00071241,-0.0037414,0.0161843,-0.00510172,0.00339749,0.000681808,0.00998147,-0.0018253,0.000738528,0.00103574,-0.00194206,0.005414,0.00305768,0.000730138,0.000886358,0.00130511,-0.000732706,0.00239573,-0.00017008,0.00486022,-0.000871288,-0.00217433,-0.00313755,0.00612021,-0.000330197,-0.000311011,0.00269905,-0.00939131,0.000275739,0.000298987,0.00344347,-0.000531068,-0.000120069,2.2E-05,-0.00020461,0.000156579,0.000472962,-0.000488821,-0.000892276,-0.00402981,0.00197657,0.000587901,-0.00171194,-0.00124934,0.00100746,0.000281077,0.00136238,0.00141966,0.00111603,0.00108423,0.00382338,0.00138355,0.000599388,-2.59E-05,-0.00203206,0.00245303,9.44E-05,0.000916774,-0.00444084,0.00169515,0.000748137,-0.000278679,0.00157344,0.00165727,0.00093431,-0.000393148,0.000278673,0.00262514,0.000290225,0.000902105,0.00127028,0.000685016,-0.00022594,0.000283228,0.000436759,0.000455711,0.074759
MW_12569,MW,1,-1.36E-18,-9.06E-19,0.402701,0.0327642,-0.00594149,-0.0344432,-0.0713994,0.116104,-0.0060726,0.0206379,0.0691286,0.00899994,0.000625893,-0.0175806,-0.00930303,0.0361263,-0.00421086,0.0127784,0.0252192,0.00608894,-0.00122742,0.00376923,0.00404633,0.014165,0.00566506,-0.0125342,0.00516683,0.00346452,-0.00938116,0.0219734,0.00995983,0.00774211,0.00452729,-0.000878168,0.00160931,0.00273775,0.00678966,-0.0130538,0.00708272,0.00317041,-0.00943136,0.00360735,0.00311492,0.00138769,-0.000686146,0.0142292,-0.00233924,0.00308832,0.00201376,0.00293143,0.00925646,0.000897514,0.00615046,-0.00130428,-0.00350158,0.00268684,-0.00127537,-0.00821079,0.00333172,-0.00278613,-0.00036602,-0.0031663,0.0128585,0.000325526,-0.00200326,0.000986108,-0.0106906,0.000105976,0.000116129,0.00342812,0.000917147,0.000698279,-0.000588547,0.00635858,0.00806716,-0.000996328,0.00123976,-7.63E-05,-0.00845262,0.00186237,-0.000702431,0.00129087,-0.00455909,0.000421951,0.0023808,-6.33E-05,0.00328601,-0.000138219,5.53E-05,-0.000248881,0.00522875,-0.00145608,0.000433214,-0.0026044,-0.000903347,0.00060039,0.00133133,-0.00367793,-0.00295457,0.000937143,-0.000667696,-0.00254894,-8.97E-05,9.79E-05,-0.000564911,-0.00139443,0.00332849,-0.000159166,0.00129466,0.00138934,0.00200203,-0.000894548,-0.000386819,0.000553661,0.00121844,-0.00070627,-0.000159599,-0.00154398,-0.000790927,0.0747797
MW_12571,MW,1,-7.02E-18,1.5E-18,0.402188,0.0456743,-0.00647798,-0.0311239,-0.0771617,0.105597,0.00394468,0.0231887,0.0733787,0.0135127,-0.00468841,-0.0226389,-0.0150615,0.0263363,0.000752666,0.00998746,0.0236716,0.00819788,-0.00420705,0.00214831,0.0100179,0.0124383,0.00333651,-0.0122835,0.00432963,0.00365766,-0.0077432,0.0185707,0.0053924,0.00736919,0.00631396,-0.00390273,0.00308668,0.00202137,0.0018248,-0.0135886,0.00858478,0.00208927,-0.00730084,0.00795563,0.00274663,0.00366404,0.00114945,0.0139572,-0.00286183,0.000192778,0.00246382,-0.00225576,0.00973163,0.00158841,0.00237621,-0.00580591,-0.00126668,0.000533897,-0.00163924,-0.00382406,0.00149377,-0.000488058,-0.000100935,0.00144383,0.00359518,0.00224936,-0.00197766,-0.000143794,-0.00737396,-0.00161304,0.000403889,0.00508857,0.00725932,0.000148084,0.00113947,0.0066792,0.000871374,-7.74E-05,-8.54E-05,-0.00251939,-0.00807785,0.00170384,0.000172558,-0.000492761,0.001889,-0.000145794,0.00142602,-0.000328994,0.00451922,-0.00153898,0.000150398,0.00014566,0.00233954,7.52E-05,-0.000267218,-0.0047003,-0.00223079,0.00055295,0.00130532,-0.00195649,-0.000298841,-0.000783636,-0.00160332,-5.54E-05,0.00170112,-0.00035808,0.00125795,-0.0020441,0.00273236,0.000413262,-0.000358835,0.00116759,-0.000415376,-0.00180316,-0.000549226,-0.000622884,-0.00105182,-0.000283805,-0.000333802,-0.000842305,0.000703393,0.0746073
