,Taxon,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,Size
GMM_IV0016-12290_1,GMM,1,7.18E-18,1.93E-17,0.778944,-0.0191674,-0.00762655,-0.0457994,0.000204318,0.0180723,-0.0283637,-0.0788928,0.0452551,-0.0113479,-0.0251297,0.00995315,-0.00414879,-0.0172348,-0.0318717,0.0232631,0.0111116,-0.00190873,-0.00999157,-0.00906703,-0.00379346,-0.0104653,-0.00844371,0.00709431,-0.00306287,-0.00236282,-0.00705885,0.00862836,0.00941924,-0.00590574,0.00234102,0.00184319,-0.00882808,-0.00343597,0.00324069,0.00293732,-0.00704963,0.0013642,0.00423853,-0.00796063,0.00381032,8.17E-05,0.00371204,-0.00329214,0.00034931,-0.00081187,0.00297439,0.00619102,0.00178979,-0.00165985,0.00506759,-0.00243753,-0.000882267,0.000122945,0.00436639,-0.0030604,-0.00358265,-0.000865948,0.00331612,-0.00206536,0.00314177,-0.000757807,0.00117121,-0.00282572,0.00382305,-0.000533881,0.00107022,0.000790185,-0.00018283,-0.00198887,-0.000109403,0.000885878,0.00196482,-0.000520447,-0.00090853,-0.0008804,-0.000832676,-0.00100739,0.000137334,0.00214678,-0.00145151,-0.000573654,-0.00131122,-6.27E-05,-0.000592433,-0.000277271,0.000380446,-0.000650815,-0.00207113,-0.000400253,-0.00100496,-0.00117547,0.000849968,0.000896159,3.71E-05,-0.0013963,0.00101887,-0.000821159,-0.00156495,0.00163297,0.00093402,0.000310533,-0.000157331,0.00171579,-0.000849363,-0.000771078,0.000897746,0.00162145,-0.00200171,0.0011874,-0.000457071,-0.00159195,-0.00137216,-0.0012014,0.00113793,-0.000910648,0.00109706,0.0639267
GMM_IV0018-12291-1,GMM,1,3.13E-18,-6.68E-19,0.706662,-0.0519677,-0.0242174,-0.0779729,-0.0182873,0.0386567,-0.0495378,-0.0161324,0.0319613,-0.00327457,-0.0284944,0.0247152,1.52E-05,0.00416234,-0.0281962,0.0132488,0.00938125,-0.00239469,-0.00607965,-0.0079768,-0.0019932,-0.010404,-0.00341582,0.0131267,0.00701935,-0.00420496,-0.000360758,0.00840737,0.00721158,-0.00518122,0.00440196,0.00130605,-0.0060827,-0.00571988,0.00177602,0.000174076,-0.00188522,-0.00331386,0.00396143,-0.00714221,0.00345889,-0.0040334,0.00596228,0.000331526,0.0018069,-0.00261046,0.00413864,0.00153561,-0.00173082,-0.00101641,0.000160057,-0.00608311,-0.00445617,-0.000753217,-0.00047442,-0.00357086,-0.00178902,0.00205257,-0.00107946,0.00137014,-0.00184179,0.00338179,-0.000825792,-0.00130266,-0.00246633,0.00309097,-0.000589139,-0.000298386,0.00057643,-0.000964554,-0.0014236,0.00130687,0.00523936,0.00133826,-0.0002095,0.00172851,0.000492507,-0.000658264,-0.00141195,0.00066569,-0.00170993,0.00103182,-0.000264413,0.00185995,-0.00116024,-0.0006864,-0.00348308,-0.0016836,-0.00213735,-0.000521465,0.00050669,-0.00181371,0.000712419,-0.000269964,-0.000739928,0.000361046,8.46E-05,-0.0017389,-0.000103143,0.00014483,0.00311572,-0.00094924,-0.000991328,0.00147958,-2.9E-05,-0.000718427,-0.00117846,-0.00261919,-0.00612061,-0.00195172,-0.000746827,-0.00196335,0.000941234,-0.000175799,-0.000309953,0.00146466,0.00226526,0.0659636
GMM_IV0020-12292-1,GMM,1,2.16E-17,2.43E-17,0.73917,-0.0444013,-0.0325757,-0.044325,0.00126288,0.0217963,-0.0402339,-0.0204724,0.0494607,-0.013604,-0.0225944,0.0192881,-0.00390534,-0.0144108,-0.0182907,0.0175123,0.00729368,-0.00785302,-0.00612749,-0.0109349,-0.00107337,-0.0107329,-0.00298713,0.00709984,-0.00374275,-0.00408737,-0.00102932,0.012075,0.00352118,-0.000247976,0.00661092,0.00128682,-0.00559818,-0.000103935,0.00194039,0.00211277,-0.00920561,0.00290284,0.0026456,-0.00342248,0.000387205,0.00319349,0.00142466,-0.000763341,0.000828954,0.00610384,0.00274951,0.00476338,0.000760895,0.00403986,0.00233758,-0.000627508,0.00203632,0.00319324,0.00198661,-0.00254341,0.000718185,-0.000121531,-0.000110771,0.00200094,0.00457536,0.0028379,-0.0013681,0.000945904,0.00224145,-0.00189761,-0.000740345,-0.00233785,-6.64E-05,-0.000317725,0.00139131,0.0017283,0.00401706,-0.00137999,-7.79E-05,-0.00234011,0.000853233,-0.00017398,0.000952967,7.61E-05,-0.00407514,-0.00106416,-0.000434774,0.00201033,-0.00216604,-0.00113748,0.000917756,-0.000880136,0.000974757,-0.000167497,0.000504175,-0.00158471,0.000954709,-0.00131574,0.000905173,-0.00176135,0.00204017,-0.000627615,0.00030418,0.000119942,0.000617581,-0.0014448,-0.000715569,0.000679943,-0.000438455,0.000659666,-0.00108215,-0.00190113,-0.00153814,-0.000355148,-0.000521027,-0.00115983,-0.000108507,0.00139208,-0.00159451,0.00133844,0.00124117,0.0650822
GMM_IV0026-12295-1,GMM,1,1.49E-18,1.27E-17,0.71222,-0.0315879,-0.0383731,-0.0651961,-0.01705,0.0568782,-0.0360556,-0.0398988,0.0443804,-0.00550337,-0.0324237,0.0173717,-0.0108356,0.00495693,-0.0216482,-0.00112233,0.0182096,0.0041719,-0.0103587,-0.00642247,-0.00381635,-0.00619323,-0.0102483,0.0122564,0.00587828,-0.00353002,-0.00283361,0.00632123,0.00789883,-0.00646249,0.00238152,0.00486981,-0.00755635,-0.00505357,0.000227329,0.000444729,-0.000406441,-0.00483427,0.00160251,-0.0065464,0.00130507,-0.00579893,0.00263612,0.00281851,0.00342635,-0.00332299,0.000144377,0.00191077,-0.00195669,-0.00392286,-0.00189019,-0.00278894,-0.0078132,-0.00112968,-0.00191802,-0.00013566,-0.00223059,0.00139313,7.35E-06,-0.000864099,-0.00163977,0.00332386,0.00104933,-1.22E-05,-0.00181367,0.00191713,-0.000344363,-0.00135698,0.00267817,0.00180841,0.000720156,-0.000599011,0.00180416,0.000995968,-0.000611026,0.000364539,0.000805822,0.000582796,0.00031211,-0.00010719,0.00252135,0.000840375,5.52E-05,0.00193743,-0.000559549,0.00127324,0.000210369,0.000794224,-0.00176369,0.000837765,0.000352106,-0.000312938,-0.000220805,0.000329452,0.000516138,3.07E-05,0.00125893,-0.000753169,-0.000101093,-9.41E-05,0.00352517,0.000261229,-0.00116193,0.000478951,-0.000706739,0.000679268,-0.00114204,0.000159995,-0.00380685,0.000937186,0.000408877,0.00136494,-0.000125019,0.000270419,0.000905236,0.00201721,0.00236098,0.0661495
GMM_IV0029-12296-3,GMM,1,1.24E-17,1.21E-18,0.743573,-0.0412575,-0.0145768,-0.0718006,-0.0252809,0.0362295,-0.028788,-0.0369365,0.034735,-0.00844696,-0.0284161,0.0186555,-0.0168631,0.00242159,-0.0266753,0.0096728,0.00721868,0.00650124,-0.0128607,-0.0115081,0.00287529,-0.00326721,-0.0075393,0.0104853,0.0133549,-0.00144135,-0.00725898,0.0109824,0.0103289,-0.00734389,0.00196973,0.000935235,-0.00643161,-0.00694866,0.0015451,-0.000846248,-0.00210375,-0.00572963,0.000945415,-0.00565789,0.00169497,-0.00516221,0.00106635,0.000651182,0.000526099,-0.003773,-0.000115351,0.00403772,-0.00278649,-0.00300775,-0.00108766,-0.0027946,-0.00480631,-0.00184715,-0.000426775,-0.00289548,-0.00250684,-0.000392654,6.88E-05,0.000508243,-0.000320886,0.00175281,0.000228463,0.000153633,-0.00226695,0.00273832,7.96E-05,-0.0016937,-0.00219029,0.000797435,-0.000303107,-0.0016743,0.00352087,0.00218927,0.000744324,0.00139677,0.00259971,0.000197733,-0.000797572,0.00182658,0.00175155,0.000775625,0.000942235,0.00229201,0.000709252,-3.34E-06,-0.000764579,0.000820351,-0.00237932,0.000342197,0.000435538,-0.00123668,-0.00114871,0.000842346,-0.000272313,-0.000897996,-0.000335395,0.000105694,0.000241608,0.00021792,0.000887186,-0.000870317,-0.000609921,0.000200529,0.00222616,-0.000283356,-0.000912288,-0.000565431,9.66E-05,0.000806564,-0.00188231,0.000358952,-0.00242903,0.000801922,-0.00159238,0.00177138,-0.000899318,0.0650945
GMM_IV0042-12301-1,GMM,1,8.48E-18,6.6E-18,0.723002,-0.00230491,-0.00711987,-0.0859226,-0.0352617,0.0544452,-0.0472865,-0.0353579,0.00980039,0.0144386,-0.02376,0.0113237,0.00224403,0.0137325,-0.0271918,0.00919147,0.0118015,0.0153018,-0.00841166,-0.0043051,-0.00411118,-0.00123507,-0.0110102,0.00414921,0.0108088,0.00116535,-0.00685535,0.00426536,0.0112629,-0.00520617,-0.00399505,0.00773317,-0.00184322,-0.00240371,-0.00678406,0.000582546,-0.00278927,-0.00210344,-0.00302045,-0.00500058,-0.00505346,-0.00232702,-0.00572185,0.00211535,0.00356983,-0.00106622,-0.00434073,0.00607478,0.000171922,-0.00133252,0.000910371,0.00562339,-0.00433289,0.00253188,-0.00115068,0.000707491,-0.00236079,7.83E-05,0.000870165,-0.000192432,-0.00212984,-0.00123685,0.0017105,0.00374552,0.000687644,0.00126326,0.00310608,-0.00175821,-0.00182435,-0.00195528,0.000638073,-0.00507574,0.00211033,-0.000836677,0.00119985,-8.9E-05,0.00281641,-0.00247878,-0.00227969,-0.00283009,-0.00110899,-0.000616846,8.44E-05,-0.00195751,0.00151904,0.00130673,-0.000171463,0.00228923,-0.00277075,-0.000382959,0.00130258,0.00365106,-0.00165866,0.0012167,0.000490305,-0.00251774,0.00077867,-0.00169588,0.000855067,-0.00351781,0.000786664,0.000765501,-0.000989914,-0.0017719,-0.00332082,-0.00379944,-0.000555657,-0.00108999,0.00299383,0.00252336,0.000384913,0.0035195,0.00210573,-0.00216739,-0.00114897,-0.0017469,-0.0021203,0.0657522
GMM_IV0044-12302-1,GMM,1,-2.76E-18,8.81E-18,0.709854,-0.00202811,-0.0404015,-0.0837394,-0.01628,0.0509931,-0.0560569,-0.0228714,0.017192,0.0132584,-0.020752,0.0194691,-0.00255994,0.00865833,-0.0316355,0.00219607,0.0142564,0.00854817,-0.0110906,-0.00629082,0.00250626,-0.0087277,-0.0114527,0.011093,0.0122305,-0.00198245,-0.00559924,-0.000627592,0.00599575,-0.0108172,-0.0032122,0.00358118,-0.0074904,-0.00483262,-0.00850776,-0.00356727,-1.48E-05,-0.00592745,-0.00161724,-0.0040949,-0.00677412,-0.00416661,-0.00427702,0.00573486,0.00163473,-3.78E-05,-0.00139736,0.00254361,-0.000984035,-0.000878514,0.00139325,0.00648468,-0.00802462,0.00147167,-0.000165264,-0.00291762,-0.00345486,-0.00102475,0.00436734,-0.00283761,0.000454256,0.000149968,0.00352537,0.00360287,0.0043999,3.11E-05,0.00340393,-0.00326971,-0.00117796,-0.0032822,-0.000902081,-0.00399229,0.00323811,-0.000801571,-0.000617426,-0.00187914,0.00427379,0.000927759,0.000650108,0.00313487,-0.00392191,0.00103293,0.00017416,0.000748764,-0.000390185,0.001373,0.00269273,-0.000680759,0.00170661,-0.000252609,3.24E-05,-0.00249972,-0.000518559,-0.000942495,0.000805627,-0.00225972,0.00222262,1.72E-05,-0.00227223,-0.00329543,0.00171527,4E-05,0.00426576,0.00594518,0.00202536,-0.000209508,-0.00275913,0.00211696,-0.00225395,-0.00155922,0.0024751,-0.00229024,0.00188968,0.000663287,-0.000919943,0.00171758,-0.003094,0.0659505
GMM_IV0080-12437-1,GMM,1,-2.47E-17,5.45E-18,0.750716,-0.0302058,-0.0200398,-0.100332,-0.0235681,0.0348166,-0.0456393,-0.056838,0.0409217,-0.00138456,-0.0399026,0.0307329,-0.00722674,0.000704279,-0.0318153,0.0182584,0.00901758,0.00827362,-0.00926376,-0.00660552,-0.00092053,-0.00272538,-0.00461415,0.0168638,0.00824693,-0.00300023,-0.00494558,0.00766019,-0.00104238,-0.00574642,0.0059685,-0.00109924,-0.0140441,-0.00535168,-0.0010788,-0.010488,0.00215994,-0.00252386,0.00207124,-0.00537812,0.0019341,-0.00639952,-0.00314279,0.00642849,-0.00169864,-0.0025038,-0.00117979,-0.00241163,-0.00494926,-0.00150847,-0.0010663,-0.00419329,-0.00526117,0.000772993,-0.00229057,-0.00155627,0.00277607,0.00221658,-0.00116025,0.000169848,-0.000624923,0.00202787,0.000674713,0.00452179,0.00111417,0.00382037,6.07E-05,0.00162242,0.00103274,0.00072374,0.00169931,0.00262853,0.00117764,0.00069866,0.000752223,0.00186162,0.000942537,0.000557387,0.00260935,-0.00130727,-0.00235061,0.00182398,-0.000249117,-0.00301422,-0.000183128,0.000173378,0.000206521,-0.00225475,0.00415104,0.00104112,0.00116698,0.00298765,0.00279209,0.00110769,0.000882141,0.0017493,0.000147546,0.00049226,0.00100587,0.00118024,0.000383511,0.000604693,-0.000704729,0.000348858,0.00021332,0.000149633,2.57E-06,-0.000251657,-0.0012432,0.00111329,-0.000547744,0.000905701,-0.000538759,0.00213712,-0.000170513,0.00106429,-0.000380363,0.0646129
GMM_IV0082-12438-1,GMM,1,-1.78E-17,6.7E-18,0.687127,-0.0068877,-0.0338248,-0.0668125,-0.0558816,0.0622019,-0.0301165,-0.0557291,0.0229122,0.0159664,-0.0270262,0.0364702,-0.00623453,0.0174117,-0.022958,0.00466627,0.0221074,0.010563,-0.00293103,-0.0099845,-0.00255221,-0.00478427,-0.0116385,0.0114349,0.0139813,0.00312173,-0.00833245,-0.000539491,0.000752544,-0.00800184,-0.00448114,0.00825927,-0.0133217,0.00375922,-0.00642492,-0.000427228,-0.000906598,0.00150172,-0.00214713,0.000787316,-0.00111145,0.00302162,-0.00464667,0.0113577,0.00495822,0.000522811,0.00168936,0.00565679,0.000669874,0.000292076,0.00203889,0.00379408,-0.00552013,-0.00167071,0.00338125,-0.00241252,0.000421728,-0.00116771,0.00196029,-0.00333156,-0.000177656,-0.000927855,-0.000387727,-0.0019321,-0.00163002,-0.000308426,-0.000726395,-0.00327028,-0.0003131,0.00143227,-0.00114704,-0.000813897,-0.00161294,0.000173636,-0.000629414,0.001777,0.00131012,0.000404975,-0.000413401,0.00239859,-0.000175849,-0.000855271,0.000868229,0.00162824,-0.00275419,0.000599514,-0.000424466,-0.00194966,-0.00220441,-0.000501042,-0.000405609,-0.00283995,-0.00096508,0.000322841,-0.00166547,0.000354985,0.000652422,-0.000340315,-0.00154303,-3.87E-05,0.000143503,0.000556911,-0.00116274,0.000319181,-0.000816831,0.00116433,-0.00192092,0.000538512,-0.000300181,0.00112809,-0.00163986,0.000443143,-0.000502672,0.00101314,5.92E-05,0.00258461,-0.000840185,0.0665911
GMM_IV0295-12942-1,GMM,1,-1.95E-18,-3.76E-18,0.679231,-0.0259115,-0.0409823,-0.0635014,-0.0326685,0.0618751,-0.0344063,-0.0309106,0.03235,0.00612045,-0.0246044,0.0294582,-0.00230805,0.0107351,-0.0205215,0.00595961,0.0124032,0.00488974,-0.00366492,-0.0118664,-0.00250636,-0.00459935,-0.0102134,0.00632539,0.0156373,-0.00492051,-0.00625098,-0.0012873,0.00337985,-0.0108224,-0.00635818,0.00410549,-0.0108334,-0.00529904,-0.00554681,-0.00328493,-0.00180374,-0.00132207,-0.00297202,-0.00256975,-0.00204717,-0.00241658,-0.00393683,0.00697713,0.00153417,-0.00115867,-0.0010022,0.00544271,-0.00241487,0.000754801,0.000773738,0.00426341,-0.00538539,0.00129472,0.00123237,-0.000448054,0.00111293,-0.000749091,0.00409263,-0.00183341,0.00179991,-0.000768499,0.00391012,0.00012079,0.000518627,-0.00105216,0.00216953,-0.0057438,0.000841495,-0.000919982,0.000460767,-0.00253305,0.0025295,-0.000530335,-8.86E-05,0.00131596,0.00337069,0.000528715,0.00140052,0.00147931,-0.00214591,-0.000108842,0.00205013,0.0012063,-0.000750628,0.000207483,0.00304061,-0.000246708,0.00145615,-0.00100128,0.000812945,-0.00136464,0.00165478,-0.00111787,0.00076345,-0.0023511,0.00291188,0.000297184,0.000860333,-0.00231706,-0.00165862,-0.00182531,-0.000137012,0.000197543,0.0013027,-0.0011962,0.00129398,0.0028984,0.00344004,-0.000263257,-0.000601843,-0.000453797,-0.00194095,-0.00101821,0.000504656,-0.00137961,-0.00193607,0.0669716
GMM_IV0310-12949-2,GMM,1,6.24E-19,-1.08E-17,0.692265,-0.0272471,-0.0574731,-0.0536584,-0.0433482,0.0496054,-0.0454828,-0.0241267,0.0315259,0.00672051,-0.0220285,0.0295688,-0.0023647,0.00833073,-0.0258814,0.00338896,0.00798825,0.00113173,-0.00312177,-0.0111402,-0.000676318,-0.00777394,-0.0124647,0.00958779,0.0184091,-0.00722443,-0.00634342,-0.00137555,0.000482195,-0.0127351,-0.00373871,0.00153433,-0.0102207,-0.00677735,-0.00404389,-0.00548089,-0.0002675,-0.00527001,-0.00232703,0.000401297,-0.00395216,-0.00291019,-0.00307288,0.00764062,0.000267952,-0.000781906,-0.000862017,0.00235243,-0.00425568,-0.00110891,0.000631181,0.00311845,-0.00546915,0.00281345,0.00328521,-0.000481078,0.00126779,-0.00062757,0.00294303,-0.000594869,0.00275441,-0.00091842,0.00387196,0.000188859,0.00143464,-0.000585657,0.00109896,-0.00416125,0.000493204,-0.00019132,3.34E-05,-0.00199331,0.00404165,0.000311326,-0.000626628,-0.000634667,0.00213562,0.000697195,0.00121457,0.00246975,-0.00429686,0.00179281,0.000366594,0.00171293,-0.00109317,8.89E-05,0.00248415,-0.00215274,0.00279376,0.00263515,0.000790017,-0.00181516,0.00038876,-0.00227066,-0.000342038,-0.00247254,0.00474216,0.00253698,0.0022041,0.00204404,0.000254333,-0.00234016,-0.000923185,0.000754661,9.29E-05,-0.000254005,0.00191204,0.000626547,0.00240728,-0.00184192,-0.00232678,-0.000892343,-0.00157672,0.000159016,0.00158201,-0.00211013,-0.00194294,0.0665542
GMM_IV0312-12950-2,GMM,1,-7.86E-18,-3.57E-18,0.699591,-0.00580628,-0.036148,-0.0729344,-0.0555572,0.0625673,-0.0464974,-0.010122,0.023811,0.0153783,-0.0214455,0.025459,0.00259623,0.0180582,-0.0223069,0.00371445,0.0209835,0.00529386,-0.00171298,-0.0113561,-0.00232695,-0.00655324,-0.0121378,0.00259244,0.0129143,-0.00181065,-0.0102826,0.00123926,0.00128974,-0.00416728,-0.00750027,0.00503971,-0.00984659,-0.000804933,-0.00672824,-0.000609269,-0.00155348,0.000109025,-0.0027519,0.000112231,-0.00321433,-0.00186409,-0.00377728,0.00726583,0.00431469,-0.000695439,0.00167438,0.00469979,0.00048959,-0.00223426,0.00146687,0.00233922,-0.00320208,-0.00138906,0.000326135,-0.00305681,0.000492865,-0.00253489,0.0010857,-0.00260292,0.000483281,-0.00249044,0.000717001,-0.00190481,0.000164643,-0.00125804,0.00117436,-0.00467394,-0.00383151,-0.000559299,-0.00235768,-0.00438216,-0.000617794,-0.00157184,0.000363493,0.00251749,0.00236122,0.000157894,-0.000805307,0.0022889,-0.0031641,-0.00252473,0.000844916,-0.000912046,0.00177952,-0.000145845,-7.09E-05,0.000140215,0.000629486,-0.00203964,-0.00239375,-0.00265805,-0.0038011,0.000967269,-0.00157268,-0.00264813,-0.00332852,0.00147474,-0.000370389,0.0010033,-0.00274865,0.00141853,-0.000692681,0.000776925,0.00393006,0.00019058,0.000291295,0.00091097,0.00368168,0.000191479,8.13E-05,0.00253697,-0.00286206,-2.44E-05,0.000207739,0.00123435,-0.00175324,0.0662493
GMM_IV0314-12951-2,GMM,1,2.27E-17,-2.3E-18,0.703304,-0.0334393,-0.0485254,-0.055567,-0.0184635,0.0486986,-0.0436627,-0.0283397,0.0153729,0.00615592,-0.0259571,0.0172307,-0.00154876,0.0063899,-0.0302179,0.0028722,0.0131273,0.0059467,-0.00652296,0.00237963,-0.00663101,-0.00746313,-0.0141754,0.00918399,0.0127744,-0.00118788,-0.00320909,0.000694759,0.00858456,-0.0111922,-0.00208896,0.00698846,-0.000422492,-0.00534465,-0.00136098,-0.00102309,-0.00383579,-0.00799171,0.000697265,-0.00600431,-0.00639441,-0.00497369,-0.00271255,-0.00410011,0.00389777,-0.00266101,0.000102977,0.00235031,-0.000638801,-0.00101729,-0.00286283,0.00517957,-0.00890078,0.00110106,-0.000913063,-0.00336252,-0.00621301,5.94E-05,-0.00013877,0.000110175,-0.000738482,0.0034453,0.00333929,0.00235912,0.00112865,0.00216436,0.0036439,-0.000248937,-0.00168248,-0.000533837,0.00120344,-0.00265583,0.00425156,-0.000246071,0.000674582,-0.000839162,0.00492816,-0.000583844,-0.00159705,-0.000160304,-0.000433197,-0.000273115,-6.31E-05,0.00160121,0.00308468,0.00164988,0.00122524,0.00391141,-2.96E-05,0.000963113,-0.000135549,-1.85E-06,-0.00180053,-0.00114625,0.00115209,-0.00155178,0.00130837,0.00298269,-0.00137494,-0.00523632,-0.00299709,-0.0032426,0.000775117,0.000426203,0.00409839,0.00504597,-0.00276134,0.00405077,0.000359632,-0.00173258,0.000600773,0.00149352,-0.00314116,0.00448974,0.00174506,0.0025976,-0.000664315,0.0662355
GMM_IV0316-12952-2,GMM,1,2.5E-17,-1.16E-17,0.762093,-0.00754135,-0.0295728,-0.0529621,-0.0115435,0.0309569,-0.0542914,-0.0588712,0.00914024,-0.00239314,-0.028985,0.0205163,-0.00252746,0.00581407,-0.0344928,0.0139277,0.0170917,0.00889118,-0.010963,-0.0078498,-0.00911463,-0.00770969,-0.00656943,0.00515928,0.00970741,0.00619352,-0.00557999,0.00516208,0.011057,-0.0109612,0.000483632,0.00636991,-0.00980931,-0.00456677,0.00157889,9.84E-05,0.00127384,-0.00391803,0.00105325,-0.00598171,-0.00663674,-0.00854692,-0.00338183,0.000969414,-0.00087501,-0.00168962,-1.2E-06,-0.000233466,-0.00162525,-0.00485869,-0.0027861,-0.000458426,-0.00725818,0.00238136,-0.000924308,-0.00220684,-0.00188845,0.000445999,-0.00144003,-0.00216836,-0.000115378,0.00409758,-0.000500332,0.00317706,-0.000919329,-0.000813856,0.000863363,-0.00152775,0.00292044,0.00420993,0.000947583,-0.00145379,0.000301694,-0.00137553,0.0003743,0.000150458,0.00119996,0.000254125,0.000531827,0.00074995,0.00272157,6.91E-06,0.00167925,0.0011495,-0.00108798,-5.68E-05,-0.00040816,-0.00174236,-0.000661037,-0.000291509,0.0012032,-0.0017889,0.00114191,0.00037596,-0.000706536,0.00168576,0.000519288,0.000153153,0.000431078,-0.000336397,0.000327485,0.000188308,0.000684514,0.000979483,-0.000736975,0.000203525,0.00025951,0.000865697,0.00165664,-0.000261668,0.0013299,0.000132046,0.00068828,-0.00011841,0.000444952,-6.61E-05,0.000202225,0.064493
GMM_IV0318-12953-2,GMM,1,2.6E-19,1.26E-17,0.729492,-0.0187186,-0.0186159,0.0410098,0.0216906,0.0285912,-0.0294339,-0.0865062,0.0505684,-0.0153677,-0.0089874,-0.00401811,-0.0230486,-0.0103541,-0.0340662,0.0341821,0.0161257,-0.00638052,-0.00923139,-0.000277926,0.000247741,-0.00406792,-0.0109172,0.00330638,-0.0138257,0.000403721,-0.0032704,0.0083484,0.0047468,-0.000649967,-0.00325466,-0.001381,0.000678644,-0.00096837,0.00263811,0.00643595,-0.00711579,0.00128406,0.000667559,0.000489033,0.00156466,0.00214607,0.00495508,-0.00816574,-0.00175614,0.000772572,-0.000860903,-0.00188289,0.00256956,0.00108297,0.00390017,-0.000636971,0.00354623,-0.00210244,0.00114982,0.00157903,0.00192967,0.000844517,0.00307585,-0.00137178,-0.000751935,-0.00363571,0.00287821,0.000703184,0.00205657,0.000276147,0.00189391,-0.00332242,0.00124735,-0.00345087,0.00221824,-0.000800069,-0.0021764,-0.0014717,0.0003413,-0.00120896,0.00351549,-0.000711258,0.000533801,-0.00133843,-0.00186772,-0.00244104,-0.00022355,-0.000432836,-0.000339705,0.000653572,0.00116172,0.000268137,-0.00188356,-0.00219368,-0.000367103,0.000345651,4.14E-05,0.00130682,0.000593473,-0.00189578,-0.00040094,-0.00157532,-0.0003787,-0.000149946,-0.000229519,0.000195064,-0.000552588,-0.00208784,0.00155891,0.000129023,-5.06E-05,0.00069792,-0.000587488,7.63E-05,-0.00149129,5.4E-05,0.00150862,0.000485985,0.00100068,0.00135178,0.000316718,0.0650763
GMM_IV0352-13028-2,GMM,1,9.5E-18,-2.17E-17,0.726033,-0.0303656,-0.0319956,-0.0624707,-0.0147846,0.0381809,-0.0436209,-0.0290837,0.034083,0.00554912,-0.0208618,0.0181273,-0.00336349,0.00578574,-0.0250674,0.00888121,0.0105762,0.00434047,-0.009184,-0.0121369,-0.00463455,-0.00527649,-0.0079784,0.00971077,0.00724186,0.000528424,-0.00585547,0.00676401,0.0115163,-0.00749111,0.00197061,0.0059882,-0.00577089,-0.00599494,-0.000193171,0.00145245,0.000914906,-0.00570451,0.00179488,-0.00767225,0.00136871,-0.00724891,0.00185114,0.00144108,0.00325515,-0.00428416,0.00137673,-0.00112783,0.00279222,-0.00388607,0.00228543,-0.00235437,-0.00621576,-0.00228301,-0.0012396,-0.00186738,-0.00253326,-0.00215106,-0.000134169,-0.00154891,-0.00116098,0.00147793,-0.000281376,0.00093635,-0.00387426,0.00212141,0.0009014,-0.000728408,-0.00238413,0.00247797,0.000228703,-0.00359627,0.000927409,7.97E-07,0.000362127,0.000786336,0.00341276,0.00140254,0.000815307,0.00128453,0.000376192,-0.000604546,0.000455148,0.00112602,0.000678955,0.00110283,0.000298419,0.00270042,0.00171058,0.000765928,-0.00103269,-0.000814946,-0.00221407,-0.000796852,0.000997382,-0.000494317,-0.000744884,0.000422236,-0.00044206,0.000284806,0.0011585,-0.000714941,-0.00146868,-0.00275602,0.00204367,0.000848413,-0.000692858,0.00203013,0.000198828,0.000385423,-0.00149802,0.00208794,-0.00172784,0.00106171,0.000204257,0.000204612,-0.000720824,0.0656089
